"","serial","GPS_date_YYYY.MM.DD","GPS_utc_HH.MM.SS","GPS_YYYY.MM.DD_HH.MM.SS","lat","lon","hdop","fix","cog","speed","alt","data_voltage","solar_charge","solar_current","nsats","vdop","geo","activity","inactivity","temperature","time_to_fix","Name"
"115",89460800120136630272,"2022-07-28","15:51:36","2022-07-28 15:51:36",46.981579,-123.980072,1.97,3,0,1.96,83,4.13,3.58,0,6,2.85,NA,0,NA,30,22,665
"116",89460800120136630272,"2022-07-28","15:36:06","2022-07-28 15:36:06",46.981541,-123.98037,2.37,3,0,2.37,70,4.13,2.88,0,8,2.81,NA,0,NA,31,12,665
"117",89460800120136630272,"2022-07-28","15:21:16","2022-07-28 15:21:16",46.981327,-123.980133,2.33,3,4,4.63,107,4.1,3.18,0,8,2.52,NA,0,NA,32,29,665
"118",89460800120136630272,"2022-07-28","15:06:39","2022-07-28 15:06:39",46.98217,-123.980247,3.1,3,350,2.44,-8,4.13,3.19,0,6,3.75,NA,0,NA,32,65,665
"119",89460800120136630272,"2022-07-28","14:50:26","2022-07-28 14:50:26",46.982002,-123.979851,1.99,3,160,0.67,35,4.13,2.93,0,7,2.44,NA,0,NA,31,21,665
"120",89460800120136630272,"2022-07-28","14:34:57","2022-07-28 14:34:57",46.982258,-123.979958,1.43,3,18,3.93,-1,4.12,2.17,0,8,1.46,NA,0,NA,31,10,665
"121",89460800120136630272,"2022-07-28","14:19:39","2022-07-28 14:19:39",46.982323,-123.979942,2,3,56,4.21,-38,4.11,1.69,0,7,2.59,NA,0,NA,31,17,665
"122",89460800120136630272,"2022-07-28","14:04:14","2022-07-28 14:04:14",46.982071,-123.980286,1.56,3,310,3.44,-44,4.13,1.56,0,8,2.15,NA,0,NA,31,15,665
"123",89460800120136630272,"2022-07-28","13:48:51","2022-07-28 13:48:51",46.982857,-123.980385,2.02,3,333,1.65,-252,4.12,1.55,0,7,2.64,NA,0,NA,31,10,665
"124",89460800120136630272,"2022-07-28","13:33:33","2022-07-28 13:33:33",46.983391,-123.980209,2.11,3,5,3.07,-318,4.13,0.89,3,7,3.38,NA,0,NA,31,13,665
"125",89460800120136630272,"2022-07-28","13:18:12","2022-07-28 13:18:12",46.98299,-123.980049,1.87,3,359,0.23,-121,4.13,0.06,0,7,2.45,NA,0,NA,32,11,665
"126",89460800120136630272,"2022-07-28","13:03:23","2022-07-28 13:03:23",46.983795,-123.979324,1.79,3,41,0.37,-260,4.14,0.09,0,7,2.59,NA,0,NA,33,22,665
"127",89460800120136630272,"2022-07-28","12:48:23","2022-07-28 12:48:23",46.983322,-123.979095,1.38,3,103,2.57,-198,4.14,0.05,0,10,1.77,NA,0,NA,33,37,665
"128",89460800120136630272,"2022-07-28","12:32:38","2022-07-28 12:32:38",46.983364,-123.979622,1.32,3,327,2.4,-149,4.13,0.04,0,10,1.92,NA,0,NA,32,19,665
"129",89460800120136630272,"2022-07-28","12:17:11","2022-07-28 12:17:11",46.98315,-123.980362,1.47,3,333,2.25,2,4.13,0.04,0,9,1.68,NA,0,NA,33,17,665
"130",89460800120136630272,"2022-07-28","12:03:16","2022-07-28 12:03:16",46.983562,-123.980385,1.62,3,0,2.19,-85,4.13,0.04,0,7,1.94,NA,0,NA,34,108,665
"131",89460800120136630272,"2022-07-28","05:12:28","2022-07-28 05:12:28",46.982132,-123.979477,2.09,3,10,1.86,-58,4.14,0.03,0,6,4.63,NA,0,NA,33,18,665
"132",89460800120136630272,"2022-07-28","05:05:04","2022-07-28 05:05:04",46.981506,-123.979126,2.17,3,14,0.53,19,4.15,0.03,0,6,3.5,NA,0,NA,33,27,665
"133",89460800120136630272,"2022-07-28","04:49:29","2022-07-28 04:49:29",46.981247,-123.979294,1.24,3,0,0.81,154,4.12,0.03,0,8,2.33,NA,0,NA,32,11,665
"134",89460800120136630272,"2022-07-28","04:34:10","2022-07-28 04:34:10",46.981472,-123.979355,2.02,3,0,0.46,95,4.15,0.03,0,7,2.25,NA,0,NA,33,18,665
"135",89460800120136630272,"2022-07-28","04:19:14","2022-07-28 04:19:14",46.981586,-123.979462,2.29,3,49,1.96,50,4.15,0.04,0,7,1.93,NA,0,NA,33,26,665
"136",89460800120136630272,"2022-07-28","04:04:10","2022-07-28 04:04:10",46.981628,-123.979866,2.56,3,0,2.35,80,4.15,0.05,0,6,1.76,NA,0,NA,33,30,665
"137",89460800120136630272,"2022-07-28","03:49:02","2022-07-28 03:49:02",46.983219,-123.980942,3.07,3,0,0.58,-17,4.13,0.07,0,6,2.04,NA,0,NA,32,31,665
"138",89460800120136630272,"2022-07-28","03:33:53","2022-07-28 03:33:53",46.983227,-123.98098,2.4,3,216,2.6,-27,4.14,0.14,0,7,2.57,NA,0,NA,31,24,665
"139",89460800120136630272,"2022-07-28","03:18:21","2022-07-28 03:18:21",46.982666,-123.980721,1.79,3,254,0.42,31,4.15,0.76,0,8,1.88,NA,0,NA,33,19,665
"140",89460800120136630272,"2022-07-28","03:03:24","2022-07-28 03:03:24",46.982346,-123.980339,1.17,3,0,0.6,3,4.15,0.35,0,10,2.08,NA,0,NA,33,35,665
"141",89460800120136630272,"2022-07-28","02:47:41","2022-07-28 02:47:41",46.982483,-123.980347,1.71,3,0,0.7,11,4.15,0.52,0,8,2.37,NA,0,NA,33,16,665
"142",89460800120136630272,"2022-07-28","02:32:47","2022-07-28 02:32:47",46.982372,-123.980354,2.33,3,0,1.23,-44,4.14,0.51,0,6,3.09,NA,0,NA,34,30,665
"143",89460800120136630272,"2022-07-28","02:17:39","2022-07-28 02:17:39",46.982616,-123.980492,1.57,3,0,0.57,-51,4.15,0.52,0,7,3.91,NA,0,NA,34,25,665
"144",89460800120136630272,"2022-07-28","02:02:36","2022-07-28 02:02:36",46.982292,-123.980392,2.09,3,107,0.72,26,4.14,0.57,0,6,2.79,NA,0,NA,34,42,665
"145",89460800120136630272,"2022-07-28","01:46:46","2022-07-28 01:46:46",46.98222,-123.980331,1.82,3,0,0.49,40,4.15,0.47,0,6,3.25,NA,0,NA,34,17,665
"146",89460800120136630272,"2022-07-28","01:31:21","2022-07-28 01:31:21",46.982662,-123.980217,1.86,3,325,1.08,-41,4.14,0.78,0,6,2.22,NA,0,NA,34,11,665
"147",89460800120136630272,"2022-07-28","01:16:02","2022-07-28 01:16:02",46.982704,-123.980026,1.89,3,336,3.15,-35,4.12,0.87,2,6,2.64,NA,0,NA,34,13,665
"148",89460800120136630272,"2022-07-28","01:00:41","2022-07-28 01:00:41",46.982418,-123.980324,1.24,3,345,1.42,-106,4.13,1.05,0,8,1.94,NA,0,NA,34,16,665
"149",89460800120136630272,"2022-07-28","00:45:17","2022-07-28 00:45:17",46.982723,-123.980179,1.64,3,0,1.26,-29,4.15,1.87,0,8,1.91,NA,0,NA,35,21,665
"150",89460800120136630272,"2022-07-28","00:30:18","2022-07-28 00:30:18",46.982136,-123.979965,1.57,3,0,1.29,-39,4.13,2.01,0,9,2.17,NA,0,NA,35,23,665
"151",89460800120136630272,"2022-07-28","00:14:47","2022-07-28 00:14:47",46.982166,-123.979836,1.79,3,15,4.98,36,4.14,2.32,0,7,2.04,NA,2,NA,35,12,665
"152",89460800120136630272,"2022-07-27","23:59:25","2022-07-27 23:59:25",46.981686,-123.980179,1.5,3,24,1.86,92,4.14,1.45,0,10,2,NA,0,NA,35,13,665
"153",89460800120136630272,"2022-07-27","23:44:04","2022-07-27 23:44:04",46.982136,-123.979614,1.21,3,0,1.78,76,4.15,0.07,0,9,1.3,NA,0,NA,34,21,665
"154",89460800120136630272,"2022-07-27","23:28:35","2022-07-27 23:28:35",46.981861,-123.97924,1.6,3,342,0.42,44,4.14,1.93,0,9,1.81,NA,0,NA,35,15,665
"155",89460800120136630272,"2022-07-27","23:13:12","2022-07-27 23:13:12",46.982327,-123.979599,1.62,3,34,2.45,42,4.15,2.17,0,7,2.39,NA,0,NA,37,16,665
"156",89460800120136630272,"2022-07-27","22:57:48","2022-07-27 22:57:48",46.982468,-123.979721,1.33,3,352,4.52,-4,4.13,0.1,0,8,1.65,NA,0,NA,37,12,665
"157",89460800120136630272,"2022-07-27","22:42:28","2022-07-27 22:42:28",46.982422,-123.979324,2.11,3,0,6.91,19,4.15,0.1,0,6,2.52,NA,0,NA,36,10,665
"158",89460800120136630272,"2022-07-27","22:27:10","2022-07-27 22:27:10",46.982304,-123.979279,1.82,3,3,0.06,14,4.13,1.95,0,8,2.39,NA,0,NA,34,13,665
"159",89460800120136630272,"2022-07-27","22:11:49","2022-07-27 22:11:49",46.982414,-123.979248,2.23,3,259,2.28,30,4.15,2.33,0,7,2.57,NA,0,NA,33,13,665
"160",89460800120136630272,"2022-07-27","21:56:28","2022-07-27 21:56:28",46.982277,-123.979485,2.22,3,342,3.26,32,4.15,4.28,0,7,2.41,NA,0,NA,31,10,665
"161",89460800120136630272,"2022-07-27","21:41:10","2022-07-27 21:41:10",46.982212,-123.980072,1.38,3,0,1.13,28,4.15,4.66,0,8,1.38,NA,99,NA,32,7,665
"162",89460800120136630272,"2022-07-27","21:25:55","2022-07-27 21:25:55",46.982079,-123.980461,1.43,3,357,3.46,39,4.15,4.9,0,8,1.49,NA,0,NA,34,9,665
"163",89460800120136630272,"2022-07-27","21:10:38","2022-07-27 21:10:38",46.982384,-123.980537,1.33,3,355,3.2,20,4.15,4.82,0,7,1.6,NA,0,NA,36,10,665
"164",89460800120136630272,"2022-07-27","20:55:20","2022-07-27 20:55:20",46.982948,-123.98011,1.87,3,24,2.4,-51,4.15,5.17,0,10,1.89,NA,59,NA,36,12,665
"165",89460800120136630272,"2022-07-27","20:40:00","2022-07-27 20:40:00",46.982285,-123.980148,1.11,3,359,3.62,8,4.15,5.26,0,10,1.52,NA,104,NA,30,12,665
"166",89460800120136630272,"2022-07-27","20:24:40","2022-07-27 20:24:40",46.982491,-123.980476,1.39,3,0,0.51,5,4.15,4.49,0,9,1.78,NA,5,NA,31,7,665
"167",89460800120136630272,"2022-07-27","20:09:25","2022-07-27 20:09:25",46.98254,-123.980042,1.11,3,1,3.29,-1,4.15,4.49,0,11,1.32,NA,165,NA,34,10,665
"168",89460800120136630272,"2022-07-27","19:54:07","2022-07-27 19:54:07",46.98262,-123.979004,1.79,3,17,5.52,-11,4.15,5.38,4,7,2.99,NA,0,NA,36,7,665
"169",89460800120136630272,"2022-07-27","19:38:52","2022-07-27 19:38:52",46.982273,-123.979179,1.34,3,347,1.29,37,4.15,5.62,5,9,2.54,NA,140,NA,35,7,665
"170",89460800120136630272,"2022-07-27","19:23:37","2022-07-27 19:23:37",46.9823,-123.978149,0.97,3,333,0.25,-1,4.13,5.3,0,11,1.51,NA,50,NA,36,5,665
"171",89460800120136630272,"2022-07-27","19:08:24","2022-07-27 19:08:24",46.982212,-123.978027,0.8,3,142,1.18,50,4.13,5.8,7,12,1.41,NA,0,NA,35,5,665
"172",89460800120136630272,"2022-07-27","18:53:11","2022-07-27 18:53:11",46.982227,-123.977829,1.03,3,79,0.39,89,4.15,6.12,9,12,1.68,NA,177,NA,27,6,665
"173",89460800120136630272,"2022-07-27","18:37:57","2022-07-27 18:37:57",46.982456,-123.977623,0.98,3,45,0.02,28,4.15,5.13,0,11,1.92,NA,3,NA,27,6,665
"174",89460800120136630272,"2022-07-27","18:22:43","2022-07-27 18:22:43",46.982502,-123.977417,0.77,3,0,0.13,55,4.15,5.25,1,11,1.28,NA,22,NA,27,6,665
"175",89460800120136630272,"2022-07-27","18:07:29","2022-07-27 18:07:29",46.982479,-123.977486,0.7,3,359,0.07,38,4.15,5.01,0,12,1.17,NA,1,NA,27,7,665
"176",89460800120136630272,"2022-07-27","17:52:14","2022-07-27 17:52:14",46.982292,-123.977364,0.88,3,14,0.63,39,4.15,5.14,0,9,1.51,NA,2,NA,26,6,665
"177",89460800120136630272,"2022-07-27","17:37:00","2022-07-27 17:37:00",46.982384,-123.977333,0.97,3,341,0.23,14,4.14,4.55,0,7,1.6,NA,105,NA,27,5,665
"178",89460800120136630272,"2022-07-27","17:21:47","2022-07-27 17:21:47",46.982265,-123.976723,1.13,3,340,0.43,91,4.15,4.28,0,10,1.77,NA,2,NA,27,8,665
"179",89460800120136630272,"2022-07-27","17:06:31","2022-07-27 17:06:31",46.982307,-123.976807,0.94,3,24,0.17,75,4.15,4.02,0,9,1.65,NA,0,NA,27,6,665
"180",89460800120136630272,"2022-07-27","16:51:17","2022-07-27 16:51:17",46.98259,-123.976967,0.84,3,0,0.35,97,4.13,2.77,0,11,1.3,NA,2,NA,27,9,665
"181",89460800120136630272,"2022-07-27","16:36:00","2022-07-27 16:36:00",46.982384,-123.976898,1.02,3,0,0.34,84,4.15,3.76,0,12,1.24,NA,0,NA,26,6,665
"182",89460800120136630272,"2022-07-27","16:20:46","2022-07-27 16:20:46",46.982502,-123.977013,0.83,3,0,0.29,98,4.15,3.57,0,11,1.15,NA,0,NA,26,5,665
"183",89460800120136630272,"2022-07-27","16:05:33","2022-07-27 16:05:33",46.982288,-123.97683,1.11,3,340,0.58,82,4.13,3.27,0,9,1.79,NA,0,NA,27,6,665
"184",89460800120136630272,"2022-07-27","15:50:19","2022-07-27 15:50:19",46.982456,-123.976929,0.93,3,340,1.62,93,4.16,0.4,0,10,1.25,NA,79,NA,28,8,665
"185",89460800120136630272,"2022-07-27","15:35:03","2022-07-27 15:35:03",46.982723,-123.976784,0.77,3,0,0.37,45,4.14,3.32,0,12,0.93,NA,2,NA,29,12,665
"186",89460800120136630272,"2022-07-27","15:19:43","2022-07-27 15:19:43",46.98254,-123.976822,0.96,3,83,0.1,31,4.15,3.09,0,12,1.26,NA,0,NA,30,6,665
"187",89460800120136630272,"2022-07-27","15:04:29","2022-07-27 15:04:29",46.982628,-123.976952,1.37,3,341,0.41,52,4.13,2.23,0,11,1.54,NA,0,NA,28,6,665
"188",89460800120136630272,"2022-07-27","14:49:15","2022-07-27 14:49:15",46.982533,-123.976563,0.82,3,0,0.43,22,4.14,1.7,0,12,1.17,NA,0,NA,30,11,665
"189",89460800120136630272,"2022-07-27","14:33:56","2022-07-27 14:33:56",46.982483,-123.976662,0.87,3,0,0.22,44,4.16,2.26,0,12,1.23,NA,1,NA,31,13,665
"190",89460800120136630272,"2022-07-27","14:18:35","2022-07-27 14:18:35",46.982719,-123.976776,0.73,3,24,0.54,47,4.13,1.61,0,12,1,NA,0,NA,31,9,665
"191",89460800120136630272,"2022-07-27","14:03:18","2022-07-27 14:03:18",46.982811,-123.976563,0.8,3,320,1.86,77,4.16,1.19,0,12,1.15,NA,0,NA,30,7,665
"192",89460800120136630272,"2022-07-27","13:48:03","2022-07-27 13:48:03",46.982742,-123.976578,0.91,3,165,1.73,66,4.15,1.12,0,12,1.45,NA,0,NA,30,10,665
"193",89460800120136630272,"2022-07-27","13:32:45","2022-07-27 13:32:45",46.982548,-123.97644,0.96,3,178,1.88,50,4.15,1.19,0,12,1.44,NA,0,NA,30,18,665
"194",89460800120136630272,"2022-07-27","13:17:19","2022-07-27 13:17:19",46.982712,-123.976479,0.87,3,272,4.69,50,4.15,1.03,0,9,1.37,NA,12,NA,29,7,665
"195",89460800120136630272,"2022-07-27","13:02:04","2022-07-27 13:02:04",46.983059,-123.976448,1.33,3,277,6.83,90,4.15,0.73,0,12,1.29,NA,0,NA,30,6,665
"196",89460800120136630272,"2022-07-27","12:46:50","2022-07-27 12:46:50",46.982655,-123.976326,1.07,3,0,0.93,29,4.13,0.49,0,8,1.07,NA,4,NA,30,15,665
"197",89460800120136630272,"2022-07-27","12:31:57","2022-07-27 12:31:57",46.9828,-123.976616,0.74,3,0,0.09,69,4.15,0.11,0,12,0.97,NA,0,NA,31,30,665
"198",89460800120136630272,"2022-07-27","12:16:19","2022-07-27 12:16:19",46.98275,-123.976746,0.95,3,0,3.43,47,4.16,0.03,0,12,1.05,NA,0,NA,30,10,665
"199",89460800120136630272,"2022-07-27","12:01:01","2022-07-27 12:01:01",46.982765,-123.976532,0.68,3,217,0.89,43,4.14,0.03,0,12,0.98,NA,0,NA,31,8,665
"200",89460800120136630272,"2022-07-27","11:45:45","2022-07-27 11:45:45",46.982719,-123.976318,0.89,3,24,2.17,53,4.15,0.03,0,12,1.08,NA,0,NA,31,13,665
"201",89460800120136630272,"2022-07-27","11:30:24","2022-07-27 11:30:24",46.982635,-123.976593,0.72,3,0,0.31,99,4.16,0.02,0,12,1.08,NA,53,NA,30,15,665
"202",89460800120136630272,"2022-07-27","05:13:24","2022-07-27 05:13:24",46.982243,-123.976486,0.85,3,0,0.17,64,4.16,0.03,0,10,1.4,NA,0,NA,29,12,665
"203",89460800120136630272,"2022-07-27","04:58:04","2022-07-27 04:58:04",46.9823,-123.976501,1.12,3,0,1.23,62,4.15,0.03,0,9,2.54,NA,0,NA,29,11,665
"204",89460800120136630272,"2022-07-27","04:42:45","2022-07-27 04:42:45",46.982323,-123.976646,0.77,3,0,1.32,146,4.15,0.03,0,12,1.28,NA,0,NA,29,9,665
"205",89460800120136630272,"2022-07-27","04:27:28","2022-07-27 04:27:28",46.982628,-123.976822,0.86,3,322,2.03,197,4.15,0.03,0,10,1.49,NA,0,NA,28,12,665
"206",89460800120136630272,"2022-07-27","04:12:08","2022-07-27 04:12:08",46.982407,-123.976639,0.78,3,73,0.84,91,4.16,0.08,0,12,1.17,NA,2,NA,28,20,665
"207",89460800120136630272,"2022-07-27","03:56:40","2022-07-27 03:56:40",46.982346,-123.976761,0.93,3,3,0.28,77,4.16,0.73,0,12,1.15,NA,88,NA,26,6,665
"208",89460800120136630272,"2022-07-27","03:41:26","2022-07-27 03:41:26",46.982307,-123.97657,0.8,3,152,1.78,131,4.16,2.35,0,11,1.24,NA,4,NA,24,5,665
"209",89460800120136630272,"2022-07-27","03:26:13","2022-07-27 03:26:13",46.982357,-123.976837,0.79,3,22,0.98,135,4.14,2.93,0,12,1.38,NA,444,NA,24,5,665
"210",89460800120136630272,"2022-07-27","03:11:30","2022-07-27 03:11:30",46.982609,-123.974686,1.18,3,183,2.21,128,4.15,3.7,0,12,1.61,NA,104,NA,30,29,665
"211",89460800120136630272,"2022-07-27","00:39:49","2022-07-27 00:39:49",46.982906,-123.974716,1.32,3,92,0.03,106,4.18,5.44,9,12,1.71,NA,0,NA,36,5,665
"212",89460800120136630272,"2022-07-27","00:24:36","2022-07-27 00:24:36",46.982979,-123.974487,1.1,3,11,0.55,69,4.18,5.42,15,12,1.45,NA,0,NA,43,5,665
"213",89460800120136630272,"2022-07-27","00:09:23","2022-07-27 00:09:23",46.982918,-123.974442,0.95,3,88,0.28,86,4.17,5.56,27,12,1.22,NA,2,NA,44,5,665
"214",89460800120136630272,"2022-07-26","23:54:08","2022-07-26 23:54:08",46.98304,-123.974342,0.9,3,0,0.04,65,4.18,5.56,29,12,1.11,NA,0,NA,46,6,665
"215",89460800120136630272,"2022-07-26","23:38:54","2022-07-26 23:38:54",46.983055,-123.97448,1.49,3,0,0.09,28,4.16,5.57,31,12,2.5,NA,0,NA,46,8,665
"216",89460800120136630272,"2022-07-26","23:23:38","2022-07-26 23:23:38",46.982979,-123.974419,1.19,3,260,0.14,17,4.18,5.54,33,9,2.23,NA,0,NA,46,6,665
"217",89460800120136630272,"2022-07-26","23:08:24","2022-07-26 23:08:24",46.983047,-123.974266,2.02,3,282,0.16,22,4.18,5.57,36,10,4.74,NA,0,NA,47,8,665
"218",89460800120136630272,"2022-07-26","22:53:08","2022-07-26 22:53:08",46.983116,-123.974403,0.89,3,0,0.12,53,4.17,5.56,37,11,1.45,NA,0,NA,47,6,665
"219",89460800120136630272,"2022-07-26","22:37:54","2022-07-26 22:37:54",46.983112,-123.974533,0.86,3,0,0.11,94,4.18,5.62,40,11,1.42,NA,0,NA,47,6,665
"220",89460800120136630272,"2022-07-26","22:22:40","2022-07-26 22:22:40",46.983139,-123.974434,0.93,3,0,0.05,60,4.18,5.6,41,10,1.41,NA,0,NA,47,5,665
"221",89460800120136630272,"2022-07-26","22:07:27","2022-07-26 22:07:27",46.983082,-123.974289,1.31,3,125,0.1,43,4.16,5.62,43,11,1.84,NA,0,NA,45,6,665
"222",89460800120136630272,"2022-07-26","21:52:13","2022-07-26 21:52:13",46.983025,-123.974434,0.89,3,129,0.57,35,4.17,5.65,44,12,1.09,NA,0,NA,45,5,665
"223",89460800120136630272,"2022-07-26","21:37:00","2022-07-26 21:37:00",46.983059,-123.974304,1.12,3,0,0.15,55,4.16,5.66,45,11,1.5,NA,0,NA,46,6,665
"224",89460800120136630272,"2022-07-26","21:21:46","2022-07-26 21:21:46",46.982777,-123.974197,1.97,3,312,0.25,101,4.16,5.64,46,9,3.01,NA,0,NA,45,6,665
"225",89460800120136630272,"2022-07-26","21:06:32","2022-07-26 21:06:32",46.982838,-123.97448,1.11,3,353,0.05,59,4.17,5.65,47,12,1.35,NA,0,NA,44,6,665
"226",89460800120136630272,"2022-07-26","20:51:18","2022-07-26 20:51:18",46.982861,-123.974533,1.07,3,134,0.02,45,4.17,5.66,47,11,1.43,NA,0,NA,44,6,665
"227",89460800120136630272,"2022-07-26","20:36:04","2022-07-26 20:36:04",46.982738,-123.974495,1.04,3,13,0.23,55,4.17,5.69,48,12,1.55,NA,0,NA,44,6,665
"228",89460800120136630272,"2022-07-26","20:20:50","2022-07-26 20:20:50",46.983002,-123.974594,1.29,3,51,0.06,42,4.16,5.66,47,11,1.77,NA,0,NA,44,5,665
"229",89460800120136630272,"2022-07-26","20:05:37","2022-07-26 20:05:37",46.983078,-123.974594,1.04,3,32,0.23,19,4.17,5.69,47,10,2.04,NA,0,NA,42,5,665
